Ticket_ID,Customer_ID,Created_Date,Closed_Date,Channel,Severity,Status,Category,Root_Cause,Ticket_Text
T003213,C0912,2023-12-13,2023-12-16,Portal,P1,Closed,Onboarding,Unknown,Integration error
T003214,C0912,2023-12-07,2023-12-08,Chat,P2,Closed,Billing,Config,Integration error
T003215,C0913,2023-12-30,2023-12-31,Chat,P4,Closed,Integration,Unknown,Auth failure
T003216,C0913,2023-11-14,2023-11-15,Email,P4,Closed,Reliability,Product,Auth failure
T003217,C0913,2023-11-29,2023-11-30,Email,P2,Closed,Reliability,Config,Unexpected billing
T003218,C0913,2023-12-03,2023-12-09,Email,P4,Closed,Billing,Unknown,Integration error
T003219,C0913,2023-11-09,2023-11-13,Portal,P2,Closed,Billing,Capacity,Latency issue
T003220,C0913,2023-12-06,2023-12-13,Chat,P3,Closed,Billing,Bug,Auth failure
T003221,C0913,2023-12-22,2023-12-28,Email,P1,Closed,Integration,Capacity,Auth failure
T003222,C0913,2023-11-13,2023-11-15,Chat,P1,Closed,Billing,Unknown,Unexpected billing
T003223,C0913,2023-12-11,2023-12-17,Chat,P1,Closed,Integration,Bug,Latency issue
T003224,C0913,2023-12-15,2023-12-20,Portal,P1,Closed,Reliability,Capacity,Data sync failing
T003225,C0913,2023-12-14,2023-12-20,Chat,P4,Closed,Billing,Bug,Auth failure
T003226,C0914,2023-11-04,2023-11-10,Email,P4,Closed,Integration,Unknown,Latency issue
T003227,C0914,2023-12-14,2023-12-15,Email,P2,Closed,Integration,Config,Auth failure
T003228,C0914,2023-12-23,2023-12-29,Portal,P1,Closed,Performance,Unknown,Integration error
T003229,C0914,2023-12-05,2023-12-07,Chat,P2,Closed,Onboarding,Product,Unexpected billing
T003230,C0914,2023-11-11,2023-11-12,Email,P4,Closed,Performance,Unknown,Usage spike
T003231,C0914,2023-11-13,2023-11-16,Chat,P4,Closed,Performance,Capacity,Unexpected billing
T003232,C0914,2023-11-17,2023-11-22,Portal,P2,Closed,Billing,Config,Usage spike
T003233,C0914,2023-11-12,2023-11-14,Email,P4,Closed,Billing,Capacity,Unexpected billing
T003234,C0914,2023-11-24,2023-11-30,Portal,P2,Closed,Billing,Capacity,Usage spike
T003235,C0915,2023-12-28,2023-12-31,Email,P1,Closed,Billing,Unknown,Usage spike
T003236,C0915,2023-12-23,2023-12-31,Email,P1,Closed,Onboarding,Unknown,Integration error
T003237,C0915,2023-11-06,2023-11-15,Email,P3,Closed,Billing,Config,Unexpected billing
T003238,C0915,2023-12-22,2023-12-30,Email,P1,Closed,Onboarding,Bug,Auth failure
T003239,C0915,2023-12-09,2023-12-11,Portal,P3,Closed,Integration,Capacity,Data sync failing
T003240,C0915,2023-12-08,2023-12-14,Portal,P2,Closed,Onboarding,Unknown,Latency issue
T003241,C0915,2023-11-17,2023-11-18,Portal,P3,Closed,Performance,Config,Data sync failing
T003242,C0916,2023-07-16,2023-07-24,Chat,P2,Closed,Performance,Unknown,Data sync failing
T003243,C0916,2023-09-07,2023-09-08,Portal,P4,Closed,Onboarding,Config,Latency issue
T003244,C0916,2023-10-11,2023-10-14,Chat,P4,Closed,Reliability,Product,Integration error
T003245,C0916,2023-11-09,2023-11-12,Email,P4,Closed,Reliability,Config,Integration error
T003246,C0916,2023-07-05,2023-07-12,Chat,P4,Closed,Performance,Config,Unexpected billing
T003247,C0916,2023-05-22,2023-05-29,Email,P1,Closed,Reliability,Config,Usage spike
T003248,C0916,2023-12-08,2023-12-17,Portal,P3,Closed,Integration,Config,Data sync failing
T003249,C0917,2023-12-23,2023-12-28,Email,P4,Closed,Performance,Bug,Usage spike
T003250,C0917,2023-10-28,2023-11-06,Portal,P1,Closed,Performance,Product,Latency issue
T003251,C0917,2023-12-14,2023-12-17,Chat,P2,Closed,Integration,Bug,Data sync failing
T003252,C0917,2023-10-03,2023-10-07,Portal,P2,Closed,Reliability,Capacity,Unexpected billing
T003253,C0917,2023-12-14,2023-12-22,Portal,P3,Closed,Integration,Unknown,Data sync failing
T003254,C0917,2023-09-04,2023-09-05,Portal,P3,Closed,Reliability,Product,Data sync failing
T003255,C0917,2023-10-11,2023-10-16,Portal,P2,Closed,Onboarding,Unknown,Integration error
T003256,C0917,2023-10-23,2023-10-25,Portal,P3,Closed,Integration,Bug,Data sync failing
T003257,C0917,2023-11-29,2023-12-01,Portal,P2,Closed,Billing,Config,Unexpected billing
T003258,C0918,2023-08-01,2023-08-02,Portal,P2,Closed,Performance,Capacity,Integration error
T003259,C0918,2023-06-03,2023-06-08,Chat,P1,Closed,Billing,Unknown,Usage spike
T003260,C0918,2023-12-06,2023-12-13,Chat,P4,Closed,Performance,Bug,Auth failure
T003261,C0918,2023-04-09,2023-04-11,Portal,P1,Closed,Onboarding,Config,Data sync failing
T003262,C0918,2023-12-24,2023-12-29,Email,P4,Closed,Integration,Product,Usage spike
T003263,C0918,2023-05-18,2023-05-22,Portal,P1,Closed,Integration,Config,Unexpected billing
T003264,C0918,2023-10-22,2023-10-29,Chat,P2,Closed,Billing,Capacity,Data sync failing
T003265,C0918,2023-11-01,2023-11-06,Portal,P2,Closed,Onboarding,Bug,Unexpected billing
T003266,C0918,2023-03-12,2023-03-21,Portal,P3,Closed,Reliability,Capacity,Integration error
T003267,C0919,2023-12-30,2023-12-31,Chat,P2,Closed,Onboarding,Bug,Auth failure
T003268,C0919,2023-11-20,2023-11-29,Portal,P2,Closed,Integration,Bug,Data sync failing
T003269,C0919,2023-12-16,2023-12-24,Chat,P2,Closed,Reliability,Bug,Auth failure
T003270,C0919,2023-12-28,2023-12-31,Portal,P2,Closed,Billing,Product,Usage spike
T003271,C0919,2023-11-02,2023-11-11,Email,P4,Closed,Reliability,Product,Latency issue
T003272,C0919,2023-12-05,2023-12-12,Chat,P3,Closed,Onboarding,Product,Unexpected billing
T003273,C0919,2023-12-23,2023-12-29,Chat,P3,Closed,Billing,Capacity,Integration error
T003274,C0919,2023-12-02,2023-12-11,Portal,P1,Closed,Performance,Capacity,Integration error
T003275,C0919,2023-11-03,2023-11-10,Portal,P4,Closed,Integration,Capacity,Integration error
T003276,C0919,2023-12-10,2023-12-17,Chat,P1,Closed,Performance,Product,Unexpected billing
T003277,C0920,2023-12-07,2023-12-09,Chat,P3,Closed,Onboarding,Capacity,Data sync failing
T003278,C0920,2023-12-11,2023-12-20,Email,P2,Closed,Billing,Unknown,Usage spike
T003279,C0920,2023-12-16,2023-12-17,Portal,P2,Closed,Performance,Product,Unexpected billing
T003280,C0920,2023-12-22,2023-12-25,Portal,P2,Closed,Onboarding,Product,Data sync failing
T003281,C0920,2023-12-09,2023-12-13,Portal,P2,Closed,Reliability,Product,Unexpected billing
T003282,C0920,2023-12-22,2023-12-30,Email,P3,Closed,Reliability,Capacity,Latency issue
T003283,C0920,2023-12-02,2023-12-05,Portal,P3,Closed,Billing,Product,Usage spike
T003284,C0920,2023-12-22,2023-12-29,Portal,P1,Closed,Onboarding,Bug,Unexpected billing
T003285,C0920,2023-12-09,2023-12-11,Email,P2,Closed,Reliability,Bug,Unexpected billing
T003286,C0920,2023-12-27,2023-12-31,Chat,P2,Closed,Integration,Config,Usage spike
T003287,C0920,2023-12-27,2023-12-29,Email,P2,Closed,Onboarding,Product,Usage spike
T003288,C0921,2023-11-08,2023-11-11,Chat,P3,Closed,Reliability,Capacity,Auth failure
T003289,C0921,2023-05-25,2023-06-01,Email,P3,Closed,Performance,Product,Usage spike
T003290,C0921,2023-10-07,2023-10-13,Email,P3,Closed,Performance,Unknown,Data sync failing
T003291,C0921,2023-05-22,2023-05-28,Portal,P2,Closed,Performance,Product,Data sync failing
T003292,C0921,2023-12-28,2023-12-31,Chat,P1,Closed,Integration,Unknown,Integration error
T003293,C0921,2023-08-31,2023-09-05,Portal,P3,Closed,Integration,Config,Usage spike
T003294,C0921,2023-07-18,2023-07-20,Chat,P1,Closed,Performance,Config,Integration error
T003295,C0921,2023-08-24,2023-08-28,Chat,P2,Closed,Reliability,Config,Integration error
T003296,C0921,2023-05-11,2023-05-17,Email,P4,Closed,Reliability,Bug,Data sync failing
T003297,C0922,2023-12-13,2023-12-17,Chat,P4,Closed,Reliability,Capacity,Usage spike
T003298,C0922,2023-06-23,2023-06-24,Chat,P3,Closed,Performance,Capacity,Integration error
T003299,C0922,2023-09-07,2023-09-16,Email,P1,Closed,Performance,Config,Auth failure
T003300,C0922,2023-11-19,2023-11-21,Chat,P1,Closed,Reliability,Unknown,Usage spike
T003301,C0922,2023-07-27,2023-07-28,Chat,P1,Closed,Onboarding,Bug,Auth failure
T003302,C0922,2023-12-23,2023-12-26,Email,P2,Closed,Reliability,Capacity,Usage spike
T003303,C0923,2023-10-29,2023-10-31,Email,P4,Closed,Onboarding,Config,Unexpected billing
T003304,C0923,2023-10-25,2023-10-28,Chat,P3,Closed,Integration,Capacity,Unexpected billing
T003305,C0923,2023-10-21,2023-10-28,Chat,P3,Closed,Onboarding,Capacity,Unexpected billing
T003306,C0923,2023-10-15,2023-10-22,Chat,P2,Closed,Performance,Product,Auth failure
T003307,C0923,2023-11-04,2023-11-06,Email,P3,Closed,Onboarding,Bug,Integration error
T003308,C0923,2023-11-13,2023-11-20,Portal,P1,Closed,Integration,Unknown,Unexpected billing
T003309,C0923,2023-10-16,2023-10-21,Email,P1,Closed,Onboarding,Product,Unexpected billing
T003310,C0924,2023-12-11,2023-12-12,Chat,P4,Closed,Reliability,Bug,Data sync failing
T003311,C0924,2023-12-04,2023-12-07,Chat,P1,Closed,Onboarding,Config,Data sync failing
T003312,C0924,2023-12-13,2023-12-21,Portal,P3,Closed,Performance,Config,Auth failure
T003313,C0924,2023-12-17,2023-12-20,Portal,P2,Closed,Billing,Config,Data sync failing
T003314,C0924,2023-12-23,2023-12-29,Chat,P1,Closed,Onboarding,Capacity,Usage spike
T003315,C0924,2023-12-21,2023-12-27,Chat,P1,Closed,Onboarding,Unknown,Data sync failing
T003316,C0924,2023-12-23,2023-12-29,Portal,P2,Closed,Integration,Product,Unexpected billing
T003317,C0924,2023-12-23,2023-12-30,Chat,P4,Closed,Billing,Product,Usage spike
T003318,C0924,2023-12-12,2023-12-21,Portal,P2,Closed,Performance,Capacity,Integration error
T003319,C0925,2023-11-10,2023-11-13,Portal,P2,Closed,Billing,Product,Unexpected billing
T003320,C0925,2023-12-10,2023-12-16,Portal,P2,Closed,Onboarding,Capacity,Data sync failing
T003321,C0925,2023-11-28,2023-12-02,Chat,P3,Closed,Performance,Bug,Usage spike
T003322,C0925,2023-11-05,2023-11-12,Chat,P1,Closed,Reliability,Product,Unexpected billing
T003323,C0925,2023-11-16,2023-11-25,Chat,P2,Closed,Performance,Config,Auth failure
T003324,C0925,2023-12-19,2023-12-25,Chat,P4,Closed,Integration,Config,Auth failure
T003325,C0925,2023-12-07,2023-12-14,Chat,P4,Closed,Onboarding,Product,Data sync failing
T003326,C0926,2023-07-07,2023-07-16,Portal,P1,Closed,Onboarding,Bug,Usage spike
T003327,C0926,2023-03-29,2023-04-07,Chat,P1,Closed,Reliability,Capacity,Integration error
T003328,C0926,2023-10-17,2023-10-20,Email,P3,Closed,Reliability,Config,Data sync failing
T003329,C0926,2023-10-27,2023-11-03,Portal,P1,Closed,Integration,Bug,Latency issue
T003330,C0926,2023-06-29,2023-07-06,Email,P2,Closed,Billing,Product,Auth failure
T003331,C0926,2023-01-18,2023-01-27,Chat,P2,Closed,Integration,Bug,Integration error
T003332,C0926,2023-01-18,2023-01-26,Portal,P4,Closed,Billing,Capacity,Usage spike
T003333,C0926,2023-02-21,2023-03-02,Portal,P2,Closed,Performance,Product,Unexpected billing
T003334,C0926,2023-04-25,2023-05-01,Email,P1,Closed,Onboarding,Product,Usage spike
T003335,C0926,2023-09-29,2023-10-02,Chat,P1,Closed,Onboarding,Product,Integration error
T003336,C0927,2023-08-28,2023-09-06,Portal,P4,Closed,Onboarding,Product,Usage spike
T003337,C0927,2023-10-26,2023-11-04,Portal,P2,Closed,Onboarding,Product,Usage spike
T003338,C0927,2023-09-06,2023-09-09,Chat,P3,Closed,Onboarding,Product,Data sync failing
T003339,C0927,2023-08-30,2023-09-03,Chat,P4,Closed,Onboarding,Config,Auth failure
T003340,C0927,2023-07-08,2023-07-11,Email,P3,Closed,Performance,Unknown,Unexpected billing
T003341,C0927,2023-10-20,2023-10-28,Email,P4,Closed,Billing,Unknown,Latency issue
T003342,C0927,2023-12-19,2023-12-23,Portal,P3,Closed,Integration,Bug,Unexpected billing
T003343,C0927,2023-08-17,2023-08-22,Chat,P4,Closed,Billing,Unknown,Usage spike
T003344,C0927,2023-12-27,2023-12-30,Chat,P2,Closed,Integration,Config,Auth failure
T003345,C0927,2023-08-20,2023-08-23,Email,P2,Closed,Integration,Unknown,Usage spike
T003346,C0927,2023-10-11,2023-10-15,Email,P1,Closed,Performance,Bug,Latency issue
T003347,C0928,2023-08-16,2023-08-22,Email,P1,Closed,Performance,Unknown,Data sync failing
T003348,C0928,2023-10-08,2023-10-13,Email,P4,Closed,Onboarding,Capacity,Integration error
T003349,C0928,2023-06-06,2023-06-09,Portal,P4,Closed,Integration,Capacity,Latency issue
T003350,C0928,2023-09-14,2023-09-21,Portal,P1,Closed,Billing,Config,Integration error
T003351,C0928,2023-09-17,2023-09-26,Chat,P4,Closed,Reliability,Config,Latency issue
T003352,C0928,2023-07-11,2023-07-12,Email,P1,Closed,Billing,Config,Usage spike
T003353,C0929,2023-08-29,2023-09-06,Portal,P4,Closed,Billing,Product,Integration error
T003354,C0929,2023-07-24,2023-07-25,Email,P3,Closed,Onboarding,Capacity,Auth failure
T003355,C0929,2023-12-08,2023-12-13,Chat,P2,Closed,Integration,Capacity,Unexpected billing
T003356,C0929,2023-08-10,2023-08-12,Portal,P2,Closed,Billing,Unknown,Unexpected billing
T003357,C0929,2023-07-31,2023-08-04,Chat,P2,Closed,Billing,Bug,Usage spike
T003358,C0929,2023-12-07,2023-12-13,Chat,P4,Closed,Onboarding,Config,Usage spike
T003359,C0930,2023-02-05,2023-02-06,Chat,P2,Closed,Billing,Unknown,Data sync failing
T003360,C0930,2023-10-12,2023-10-15,Portal,P1,Closed,Integration,Config,Usage spike
T003361,C0930,2023-12-04,2023-12-12,Email,P4,Closed,Billing,Unknown,Integration error
T003362,C0930,2023-07-22,2023-07-31,Email,P1,Closed,Integration,Config,Integration error
T003363,C0930,2023-02-14,2023-02-18,Email,P2,Closed,Billing,Unknown,Integration error
T003364,C0930,2023-03-16,2023-03-19,Portal,P3,Closed,Performance,Bug,Data sync failing
T003365,C0930,2023-02-26,2023-03-03,Portal,P1,Closed,Integration,Product,Latency issue
T003366,C0930,2023-10-03,2023-10-09,Email,P2,Closed,Onboarding,Capacity,Unexpected billing
T003367,C0930,2023-10-26,2023-11-03,Email,P4,Closed,Onboarding,Capacity,Unexpected billing
T003368,C0930,2023-11-11,2023-11-12,Portal,P2,Closed,Onboarding,Unknown,Data sync failing
T003369,C0931,2023-10-27,2023-11-01,Email,P1,Closed,Performance,Config,Unexpected billing
T003370,C0931,2023-12-07,2023-12-08,Email,P2,Closed,Integration,Capacity,Auth failure
T003371,C0931,2023-12-24,2023-12-30,Email,P4,Closed,Reliability,Config,Usage spike
T003372,C0931,2023-11-28,2023-12-05,Portal,P4,Closed,Reliability,Capacity,Auth failure
T003373,C0931,2023-10-01,2023-10-06,Email,P2,Closed,Onboarding,Bug,Usage spike
T003374,C0931,2023-11-12,2023-11-16,Chat,P1,Closed,Performance,Unknown,Auth failure
T003375,C0931,2023-10-28,2023-10-30,Chat,P1,Closed,Billing,Capacity,Data sync failing
T003376,C0931,2023-10-07,2023-10-13,Portal,P3,Closed,Performance,Config,Integration error
T003377,C0932,2023-12-08,2023-12-17,Chat,P3,Closed,Reliability,Unknown,Auth failure
T003378,C0932,2023-12-25,2023-12-30,Email,P2,Closed,Billing,Unknown,Auth failure
T003379,C0932,2023-12-05,2023-12-09,Email,P2,Closed,Billing,Bug,Auth failure
T003380,C0932,2023-11-19,2023-11-23,Chat,P3,Closed,Performance,Product,Auth failure
T003381,C0932,2023-10-25,2023-10-27,Portal,P2,Closed,Reliability,Unknown,Latency issue
T003382,C0932,2023-12-28,2023-12-31,Email,P3,Closed,Billing,Unknown,Unexpected billing
T003383,C0932,2023-10-01,2023-10-10,Email,P1,Closed,Reliability,Bug,Unexpected billing
T003384,C0933,2023-12-01,2023-12-10,Portal,P3,Closed,Performance,Unknown,Data sync failing
T003385,C0933,2023-09-11,2023-09-15,Portal,P3,Closed,Onboarding,Unknown,Integration error
T003386,C0933,2023-12-27,2023-12-31,Portal,P4,Closed,Reliability,Config,Unexpected billing
T003387,C0933,2023-12-30,2023-12-31,Email,P4,Closed,Billing,Config,Auth failure
T003388,C0933,2023-10-18,2023-10-19,Portal,P1,Closed,Performance,Unknown,Integration error
T003389,C0933,2023-11-15,2023-11-19,Portal,P2,Closed,Performance,Product,Usage spike
T003390,C0933,2023-10-03,2023-10-11,Portal,P1,Closed,Integration,Config,Integration error
T003391,C0933,2023-11-22,2023-11-30,Portal,P4,Closed,Integration,Config,Auth failure
T003392,C0933,2023-09-01,2023-09-09,Portal,P2,Closed,Integration,Product,Latency issue
T003393,C0933,2023-11-29,2023-11-30,Portal,P4,Closed,Billing,Config,Data sync failing
T003394,C0933,2023-11-25,2023-11-27,Portal,P1,Closed,Performance,Unknown,Usage spike
T003395,C0934,2023-12-28,2023-12-31,Chat,P3,Closed,Onboarding,Product,Unexpected billing
T003396,C0934,2023-12-21,2023-12-27,Portal,P1,Closed,Reliability,Product,Latency issue
T003397,C0934,2023-12-08,2023-12-12,Chat,P3,Closed,Reliability,Capacity,Latency issue
T003398,C0934,2023-12-08,2023-12-10,Email,P4,Closed,Reliability,Bug,Usage spike
T003399,C0934,2023-12-23,2023-12-26,Email,P3,Closed,Performance,Bug,Latency issue
T003400,C0935,2023-10-19,2023-10-20,Portal,P1,Closed,Reliability,Config,Unexpected billing
T003401,C0935,2023-10-12,2023-10-18,Portal,P4,Closed,Billing,Unknown,Latency issue
T003402,C0935,2023-12-25,2023-12-27,Chat,P4,Closed,Reliability,Product,Integration error
T003403,C0935,2023-10-11,2023-10-16,Chat,P1,Closed,Integration,Config,Latency issue
T003404,C0935,2023-10-31,2023-11-04,Portal,P1,Closed,Onboarding,Unknown,Unexpected billing
T003405,C0935,2023-11-26,2023-11-28,Email,P4,Closed,Integration,Config,Auth failure
T003406,C0935,2023-10-14,2023-10-22,Portal,P3,Closed,Performance,Product,Integration error
T003407,C0936,2023-06-19,2023-06-22,Email,P4,Closed,Onboarding,Unknown,Unexpected billing
T003408,C0936,2023-05-22,2023-05-31,Chat,P3,Closed,Performance,Bug,Usage spike
T003409,C0936,2023-12-30,2023-12-31,Portal,P3,Closed,Integration,Product,Usage spike
T003410,C0936,2023-06-20,2023-06-28,Email,P3,Closed,Onboarding,Bug,Latency issue
T003411,C0936,2023-06-24,2023-06-26,Email,P4,Closed,Performance,Capacity,Latency issue
T003412,C0937,2023-12-03,2023-12-09,Portal,P1,Closed,Integration,Config,Data sync failing
T003413,C0937,2023-12-18,2023-12-20,Chat,P3,Closed,Reliability,Config,Data sync failing
T003414,C0937,2023-12-26,2023-12-28,Chat,P4,Closed,Integration,Bug,Data sync failing
T003415,C0937,2023-11-16,2023-11-18,Chat,P4,Closed,Integration,Config,Usage spike
T003416,C0937,2023-11-16,2023-11-25,Email,P4,Closed,Performance,Config,Usage spike
T003417,C0937,2023-12-08,2023-12-13,Portal,P4,Closed,Billing,Capacity,Integration error
T003418,C0937,2023-12-07,2023-12-15,Email,P2,Closed,Integration,Unknown,Auth failure
T003419,C0937,2023-11-02,2023-11-04,Portal,P4,Closed,Reliability,Config,Latency issue
T003420,C0937,2023-11-03,2023-11-07,Chat,P3,Closed,Performance,Product,Usage spike
T003421,C0937,2023-12-30,2023-12-31,Email,P2,Closed,Integration,Product,Data sync failing
T003422,C0937,2023-12-17,2023-12-25,Portal,P3,Closed,Onboarding,Capacity,Integration error
T003423,C0938,2023-12-14,2023-12-19,Chat,P2,Closed,Reliability,Capacity,Integration error
T003424,C0938,2023-12-14,2023-12-23,Email,P4,Closed,Performance,Config,Auth failure
T003425,C0938,2023-12-12,2023-12-13,Chat,P3,Closed,Reliability,Product,Auth failure
T003426,C0938,2023-12-29,2023-12-30,Email,P3,Closed,Performance,Bug,Unexpected billing
T003427,C0938,2023-12-23,2023-12-31,Portal,P4,Closed,Integration,Product,Latency issue
T003428,C0938,2023-12-21,2023-12-22,Email,P1,Closed,Integration,Config,Integration error
T003429,C0938,2023-12-24,2023-12-27,Chat,P1,Closed,Performance,Unknown,Data sync failing
T003430,C0939,2023-04-22,2023-04-25,Chat,P1,Closed,Billing,Bug,Data sync failing
T003431,C0939,2023-07-06,2023-07-13,Portal,P2,Closed,Integration,Bug,Integration error
T003432,C0939,2023-06-07,2023-06-12,Email,P1,Closed,Integration,Config,Unexpected billing
T003433,C0939,2023-07-09,2023-07-18,Portal,P1,Closed,Billing,Unknown,Auth failure
T003434,C0939,2023-11-23,2023-11-29,Portal,P3,Closed,Onboarding,Product,Auth failure
T003435,C0939,2023-02-21,2023-02-28,Chat,P3,Closed,Billing,Capacity,Unexpected billing
T003436,C0939,2023-12-11,2023-12-14,Chat,P2,Closed,Billing,Product,Data sync failing
T003437,C0939,2023-09-26,2023-10-05,Portal,P1,Closed,Billing,Bug,Auth failure
T003438,C0940,2023-10-24,2023-10-26,Portal,P1,Closed,Performance,Config,Unexpected billing
T003439,C0940,2023-11-30,2023-12-06,Chat,P4,Closed,Billing,Bug,Latency issue
T003440,C0940,2023-09-03,2023-09-04,Email,P4,Closed,Onboarding,Product,Usage spike
T003441,C0940,2023-11-21,2023-11-26,Email,P1,Closed,Integration,Unknown,Usage spike
T003442,C0940,2023-09-06,2023-09-15,Portal,P1,Closed,Reliability,Config,Usage spike
T003443,C0941,2023-12-12,2023-12-20,Chat,P4,Closed,Integration,Product,Auth failure
T003444,C0941,2023-11-29,2023-12-07,Portal,P4,Closed,Onboarding,Capacity,Usage spike
T003445,C0941,2023-12-18,2023-12-21,Chat,P2,Closed,Billing,Capacity,Integration error
T003446,C0941,2023-11-08,2023-11-13,Email,P4,Closed,Reliability,Capacity,Integration error
T003447,C0941,2023-11-29,2023-12-02,Chat,P2,Closed,Billing,Bug,Auth failure
T003448,C0941,2023-12-02,2023-12-10,Email,P1,Closed,Integration,Bug,Usage spike
T003449,C0941,2023-12-13,2023-12-18,Chat,P4,Closed,Onboarding,Product,Unexpected billing
T003450,C0941,2023-11-30,2023-12-06,Portal,P2,Closed,Integration,Capacity,Data sync failing
T003451,C0941,2023-11-18,2023-11-24,Portal,P1,Closed,Onboarding,Config,Auth failure
T003452,C0941,2023-12-11,2023-12-19,Email,P2,Closed,Integration,Product,Latency issue
T003453,C0941,2023-11-07,2023-11-14,Portal,P4,Closed,Onboarding,Config,Latency issue
T003454,C0942,2023-06-14,2023-06-16,Chat,P2,Closed,Onboarding,Product,Usage spike
T003455,C0942,2023-08-23,2023-08-27,Chat,P4,Closed,Billing,Product,Usage spike
T003456,C0942,2023-07-14,2023-07-18,Email,P4,Closed,Performance,Capacity,Auth failure
T003457,C0942,2023-09-16,2023-09-22,Chat,P1,Closed,Onboarding,Unknown,Auth failure
T003458,C0942,2023-10-21,2023-10-27,Portal,P2,Closed,Reliability,Bug,Integration error
T003459,C0942,2023-07-02,2023-07-05,Portal,P4,Closed,Reliability,Config,Auth failure
T003460,C0942,2023-10-31,2023-11-07,Portal,P1,Closed,Integration,Bug,Integration error
T003461,C0943,2023-07-24,2023-07-29,Email,P2,Closed,Performance,Capacity,Unexpected billing
T003462,C0943,2023-08-25,2023-08-30,Email,P1,Closed,Billing,Product,Usage spike
T003463,C0943,2023-08-31,2023-09-01,Email,P2,Closed,Onboarding,Bug,Usage spike
T003464,C0943,2023-07-24,2023-07-27,Portal,P2,Closed,Onboarding,Product,Unexpected billing
T003465,C0943,2023-08-09,2023-08-11,Email,P1,Closed,Performance,Unknown,Usage spike
T003466,C0943,2023-10-06,2023-10-15,Email,P1,Closed,Onboarding,Config,Auth failure
T003467,C0943,2023-11-28,2023-12-03,Email,P3,Closed,Reliability,Capacity,Usage spike
T003468,C0944,2023-11-05,2023-11-09,Chat,P3,Closed,Integration,Bug,Data sync failing
T003469,C0944,2023-11-18,2023-11-23,Chat,P2,Closed,Performance,Capacity,Usage spike
T003470,C0944,2023-10-09,2023-10-15,Email,P1,Closed,Performance,Bug,Usage spike
T003471,C0944,2023-10-21,2023-10-30,Chat,P2,Closed,Onboarding,Product,Auth failure
T003472,C0944,2023-12-07,2023-12-15,Portal,P3,Closed,Reliability,Bug,Unexpected billing
T003473,C0944,2023-10-08,2023-10-10,Portal,P1,Closed,Billing,Product,Usage spike
T003474,C0944,2023-12-08,2023-12-12,Email,P4,Closed,Reliability,Unknown,Latency issue
T003475,C0944,2023-11-01,2023-11-10,Chat,P4,Closed,Billing,Product,Unexpected billing
T003476,C0945,2023-09-19,2023-09-21,Email,P4,Closed,Billing,Unknown,Usage spike
T003477,C0945,2023-11-07,2023-11-08,Email,P1,Closed,Performance,Config,Auth failure
T003478,C0945,2023-12-27,2023-12-30,Email,P4,Closed,Reliability,Unknown,Usage spike
T003479,C0945,2023-12-13,2023-12-14,Chat,P3,Closed,Performance,Product,Auth failure
T003480,C0945,2023-10-24,2023-10-25,Chat,P1,Closed,Integration,Unknown,Auth failure
T003481,C0945,2023-09-25,2023-09-26,Chat,P2,Closed,Onboarding,Product,Auth failure
T003482,C0945,2023-10-25,2023-10-30,Email,P4,Closed,Billing,Bug,Auth failure
T003483,C0945,2023-12-29,2023-12-31,Portal,P4,Closed,Onboarding,Bug,Usage spike
T003484,C0946,2023-10-30,2023-11-07,Portal,P3,Closed,Onboarding,Capacity,Usage spike
T003485,C0946,2023-12-22,2023-12-27,Email,P2,Closed,Performance,Product,Usage spike
T003486,C0946,2023-10-31,2023-11-06,Chat,P4,Closed,Reliability,Bug,Usage spike
T003487,C0946,2023-12-27,2023-12-28,Email,P2,Closed,Integration,Config,Unexpected billing
T003488,C0946,2023-11-18,2023-11-19,Chat,P1,Closed,Reliability,Unknown,Data sync failing
T003489,C0947,2023-07-06,2023-07-14,Email,P4,Closed,Billing,Capacity,Data sync failing
T003490,C0947,2023-09-23,2023-09-30,Chat,P2,Closed,Reliability,Bug,Unexpected billing
T003491,C0947,2023-11-07,2023-11-13,Portal,P1,Closed,Performance,Bug,Integration error
T003492,C0947,2023-06-21,2023-06-26,Chat,P1,Closed,Billing,Config,Latency issue
T003493,C0947,2023-12-25,2023-12-26,Chat,P4,Closed,Performance,Product,Latency issue
T003494,C0947,2023-10-17,2023-10-24,Portal,P3,Closed,Integration,Unknown,Usage spike
T003495,C0948,2023-11-16,2023-11-20,Chat,P3,Closed,Integration,Unknown,Auth failure
T003496,C0948,2023-10-31,2023-11-05,Email,P4,Closed,Integration,Config,Data sync failing
T003497,C0948,2023-12-13,2023-12-14,Portal,P4,Closed,Integration,Product,Usage spike
T003498,C0948,2023-10-03,2023-10-04,Chat,P2,Closed,Performance,Unknown,Integration error
T003499,C0948,2023-09-12,2023-09-13,Chat,P1,Closed,Performance,Bug,Data sync failing
T003500,C0948,2023-12-03,2023-12-07,Chat,P3,Closed,Integration,Capacity,Integration error
T003501,C0949,2023-08-22,2023-08-26,Email,P2,Closed,Integration,Capacity,Unexpected billing
T003502,C0949,2023-12-10,2023-12-17,Chat,P3,Closed,Onboarding,Unknown,Latency issue
T003503,C0949,2023-09-01,2023-09-07,Email,P2,Closed,Integration,Capacity,Data sync failing
T003504,C0949,2023-11-28,2023-11-29,Chat,P1,Closed,Onboarding,Bug,Integration error
